time,strain,temp,stress,type,state,form,process,medium,title,youngs,poissons
0,0,900,35,creep,Ruptured,Plate,Base,Air,AirBase_900_35_a,149000,0.3
0.0214,2e-06,,,,,,
0.0217,2.5e-05,,,,,,
0.0219,3.9e-05,,,,,,
0.0222,6.2e-05,,,,,,
0.0225,9.900000000000001e-05,,,,,,
0.0228,0.000124,,,,,,
0.0231,0.00014000000000000001,,,,,,
0.0233,0.000177,,,,,,
0.0236,0.00021,,,,,,
0.0239,0.00023300000000000003,,,,,,
0.0242,0.000256,,,,,,
0.0244,0.00026700000000000004,,,,,,
0.0247,0.00026700000000000004,,,,,,
0.025,0.000265,,,,,,
0.0253,0.000272,,,,,,
0.0256,0.000265,,,,,,
0.0258,0.000265,,,,,,
0.0261,0.000274,,,,,,
0.0264,0.000272,,,,,,
0.0267,0.000263,,,,,,
0.0269,0.000269,,,,,,
0.0272,0.000269,,,,,,
0.0275,0.000269,,,,,,
0.0278,0.000272,,,,,,
0.0281,0.000276,,,,,,
0.0283,0.000272,,,,,,
0.0286,0.000274,,,,,,
0.0289,0.000272,,,,,,
0.0292,0.000269,,,,,,
0.0294,0.00026700000000000004,,,,,,
0.0297,0.000272,,,,,,
0.03,0.000272,,,,,,
0.0303,0.000272,,,,,,
0.0306,0.000272,,,,,,
0.0308,0.000274,,,,,,
0.0311,0.000272,,,,,,
0.0314,0.000276,,,,,,
0.0317,0.000286,,,,,,
0.0319,0.00029,,,,,,
0.0322,0.00029,,,,,,
0.0325,0.00029,,,,,,
0.0328,0.000288,,,,,,
0.0331,0.000286,,,,,,
0.0333,0.000288,,,,,,
0.0336,0.000288,,,,,,
0.0339,0.000286,,,,,,
0.0342,0.000283,,,,,,
0.0344,0.000276,,,,,,
0.0347,0.000265,,,,,,
0.035,0.000263,,,,,,
0.0353,0.000263,,,,,,
0.0356,0.000256,,,,,,
0.0358,0.00026,,,,,,
0.0361,0.00026,,,,,,
0.0364,0.000263,,,,,,
0.0367,0.000288,,,,,,
0.0369,0.000288,,,,,,
0.0372,0.00029,,,,,,
0.0375,0.00029,,,,,,
0.0378,0.000292,,,,,,
0.0381,0.00029499999999999996,,,,,,
0.0383,0.000306,,,,,,
0.0386,0.00031600000000000004,,,,,,
0.0389,0.00031099999999999997,,,,,,
0.0392,0.00030900000000000003,,,,,,
0.0394,0.00030900000000000003,,,,,,
0.0397,0.000283,,,,,,
0.04,0.000288,,,,,,
0.0403,0.000304,,,,,,
0.0406,0.000306,,,,,,
0.0408,0.00031099999999999997,,,,,,
0.0411,0.00031099999999999997,,,,,,
0.0414,0.000297,,,,,,
0.0417,0.000299,,,,,,
0.0419,0.000297,,,,,,
0.0422,0.000297,,,,,,
0.0425,0.00029499999999999996,,,,,,
0.0428,0.000297,,,,,,
0.0431,0.00029499999999999996,,,,,,
0.0433,0.000279,,,,,,
0.0436,0.000274,,,,,,
0.0439,0.000297,,,,,,
0.0442,0.00029499999999999996,,,,,,
0.0444,0.000297,,,,,,
0.0447,0.000292,,,,,,
0.045,0.000299,,,,,,
0.0453,0.000302,,,,,,
0.0456,0.000302,,,,,,
0.0458,0.000304,,,,,,
0.0461,0.000304,,,,,,
0.0464,0.000306,,,,,,
0.0467,0.000313,,,,,,
0.0469,0.000313,,,,,,
0.0472,0.00031600000000000004,,,,,,
0.0475,0.00032,,,,,,
0.0478,0.00032,,,,,,
0.0481,0.00031600000000000004,,,,,,
0.0483,0.000322,,,,,,
0.0486,0.00032,,,,,,
0.0489,0.000334,,,,,,
0.0492,0.000334,,,,,,
0.0494,0.000332,,,,,,
0.0497,0.000327,,,,,,
0.05,0.000299,,,,,,
