x,y,temp,stress,type,title
0,0,900,30,creep,Air1
0,0,,,
0.000555556,-0.09,,,
0.000833333,-0.09,,,
0.00111,-0.09,,,
0.00139,-0.09,,,
0.00167,-0.09,,,
0.00194,-0.09,,,
0.00222,-0.09,,,
0.0025,-0.09,,,
0.00278,-0.09,,,
0.00306,-0.09,,,
0.00333,-0.09,,,
0.00361,-0.09,,,
0.00389,-0.09,,,
0.00417,-0.09,,,
0.00444,-0.09,,,
0.00472,-0.09,,,
0.005,-0.09,,,
0.00528,-0.09,,,
0.00556,-0.09,,,
0.00583,-0.09,,,
0.00611,-0.09,,,
0.00639,-0.09,,,
0.00667,-0.09,,,
0.00694,-0.09,,,
0.00722,-0.09,,,
0.0075,-0.09,,,
0.00778,-0.09,,,
0.00806,-0.09,,,
0.00833,-0.09,,,
0.00861,-0.09,,,
0.00889,-0.09,,,
0.00917,-0.09,,,
0.00944,-0.09,,,
0.00972,-0.09,,,
0.01,-0.09,,,
0.01028,-0.09,,,
0.01056,-0.09,,,
0.01083,-0.09,,,
0.01111,-0.09,,,
0.01139,-0.09,,,
0.01167,-0.09,,,
0.01194,-0.09,,,
0.01222,-0.09,,,
0.0125,-0.09,,,
0.01278,-0.09,,,
0.01306,-0.09,,,
0.01333,-0.09,,,
0.01361,-0.09,,,
0.01389,-0.09,,,
0.01417,-0.09,,,
0.01444,-0.09,,,
0.01472,-0.09,,,
0.015,-0.09,,,
0.01528,-0.09,,,
0.01556,-0.09,,,
0.01583,-0.09,,,
0.01611,-0.09,,,
0.01639,-0.09,,,
0.01667,-0.09,,,
0.01694,-0.09,,,
0.01722,-0.09,,,
0.0175,-0.09,,,
0.01778,-0.09,,,
0.01806,-0.09,,,
0.01833,-0.09,,,
0.01861,-0.09,,,
0.01889,-0.09,,,
0.01917,-0.09,,,
0.01944,-0.09,,,
0.01972,-0.09,,,
0.02,-0.09,,,
0.02028,-0.09,,,
0.02056,-0.09,,,
0.02083,-0.09,,,
0.02111,-0.09,,,
0.02139,-0.09,,,
0.02167,-0.09,,,
0.02194,-0.09,,,
0.02222,-0.09,,,
0.0225,-0.09,,,
0.02278,-0.09,,,
0.02306,-0.09,,,
0.02333,-0.09,,,
0.02361,-0.09,,,
0.02389,-0.09,,,
0.02417,-0.09,,,
0.02444,-0.09,,,
0.02472,-0.09,,,
0.025,-0.09,,,
0.02528,-0.09,,,
0.02556,-0.09,,,
0.02583,-0.09,,,
0.02611,-0.09,,,
0.02639,-0.09,,,
0.02667,-0.09,,,
0.02694,-0.09,,,
0.02722,-0.09,,,
0.0275,-0.09,,,
0.02778,-0.09,,,
0.02806,-0.09,,,
0.02833,-0.09,,,
0.02861,-0.09,,,
0.02889,-0.09,,,
0.02917,-0.09,,,
0.02944,-0.09,,,
0.02972,-0.09,,,
0.03,-0.09,,,
0.03028,-0.09,,,
0.03056,-0.09,,,
0.03083,-0.09,,,
0.03111,-0.09,,,
0.03139,-0.09,,,
0.03167,-0.09,,,
0.03194,-0.09,,,
0.03222,-0.09,,,
0.0325,-0.09,,,
0.03278,-0.09,,,
0.03306,-0.09,,,
0.03333,-0.09,,,
0.03361,-0.09,,,
0.03389,-0.09,,,
0.03417,-0.09,,,
0.03444,-0.09,,,
0.03472,-0.09,,,
0.035,-0.09,,,
0.03528,-0.09,,,
0.03556,-0.09,,,
0.03583,-0.09,,,
0.03611,-0.09,,,
0.03639,-0.09,,,
0.03667,-0.09,,,
0.03694,-0.09,,,
0.03722,-0.09,,,
0.0375,-0.09,,,
0.03778,-0.09,,,
0.03806,-0.09,,,
0.03833,-0.09,,,
0.03861,-0.09,,,
0.03889,-0.09,,,
0.03917,-0.09,,,
0.03944,-0.09,,,
0.03972,-0.09,,,
0.04,-0.09,,,
0.04028,-0.09,,,
0.04056,-0.09,,,
0.04083,-0.09,,,
0.04111,-0.09,,,
0.04139,-0.09,,,
0.04167,-0.09,,,
0.04194,-0.09,,,
0.04222,-0.09,,,
0.0425,-0.09,,,
0.04278,-0.09,,,
0.04306,-0.09,,,
0.04333,-0.09,,,
0.04361,-0.09,,,
0.04389,-0.09,,,
0.04417,-0.09,,,
0.04444,-0.09,,,
0.04472,-0.09,,,
0.045,-0.09,,,
0.04528,-0.09,,,
0.04556,-0.09,,,
0.04583,-0.09,,,
0.04611,-0.09,,,
0.04639,-0.09,,,
0.04667,-0.09,,,
0.04694,-0.09,,,
0.04722,-0.09,,,
0.0475,-0.09,,,
0.04778,-0.09,,,
0.04806,-0.09,,,
0.04833,-0.09,,,
0.04861,-0.09,,,
0.04889,-0.09,,,
0.04917,-0.09,,,
